volcano,volcanoLabel,elevation,country,countryLabel,coord,mountainRange,mountainRangeLabel
http://www.wikidata.org/entity/Q5646257,Hampton Park,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(174.89544 -36.950925),,
http://www.wikidata.org/entity/Q5681472,Auch,,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q12431,Пиренеи
http://www.wikidata.org/entity/Q5739857,Q5739857,,http://www.wikidata.org/entity/Q414,Аргентина,,,
http://www.wikidata.org/entity/Q5739860,Q5739860,,http://www.wikidata.org/entity/Q414,Аргентина,,,
http://www.wikidata.org/entity/Q5979278,Monumento Natural de Los Ajaches,,http://www.wikidata.org/entity/Q29,Испания,Point(-13.781958333 28.8984),,
http://www.wikidata.org/entity/Q6022944,Montaña de Guaza,,http://www.wikidata.org/entity/Q29,Испания,Point(-16.6931024 28.0501968),,
http://www.wikidata.org/entity/Q6044027,Q6044027,,http://www.wikidata.org/entity/Q43,Турция,Point(28.43085 38.6204),,
http://www.wikidata.org/entity/Q6054777,Q6054777,,http://www.wikidata.org/entity/Q96,Мексика,Point(-97.257049 18.598821),http://www.wikidata.org/entity/Q1029702,Сьерра-Мадре Южная
http://www.wikidata.org/entity/Q6164630,Volcán  Evermakk,,http://www.wikidata.org/entity/Q30,США,Point(-110.95 18.7833),,
http://www.wikidata.org/entity/Q6164644,Peña Blanca,,http://www.wikidata.org/entity/Q298,Чили,Point(-68.649444444 -26.825555555),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q6164646,Q6164646,,http://www.wikidata.org/entity/Q298,Чили,Point(-70.574166666 -35.244583333),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q6164646,Q6164646,,http://www.wikidata.org/entity/Q414,Аргентина,Point(-70.574166666 -35.244583333),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q6164647,Q6164647,,http://www.wikidata.org/entity/Q414,Аргентина,Point(-66.7306 -24.3086),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q6164654,Santiaguito,,http://www.wikidata.org/entity/Q774,Гватемала,Point(-91.5681 14.7394),,
http://www.wikidata.org/entity/Q6164666,Q6164666,,http://www.wikidata.org/entity/Q717,Венесуэла,,,
http://www.wikidata.org/entity/Q6446390,Kurose Hole,,http://www.wikidata.org/entity/Q17,Япония,Point(139.68 33.4),,
http://www.wikidata.org/entity/Q6792560,Maungataketake,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(174.747548 -36.994635),,
http://www.wikidata.org/entity/Q6923757,Mount Sourabaya,,http://www.wikidata.org/entity/Q145,Великобритания,Point(-26.54090881 -59.012664),,
http://www.wikidata.org/entity/Q6923757,Mount Sourabaya,,http://www.wikidata.org/entity/Q35086,Южная Георгия и Южные Сандвичевы острова,Point(-26.54090881 -59.012664),,
http://www.wikidata.org/entity/Q6923984,Гора Табор,,http://www.wikidata.org/entity/Q30,США,Point(-122.595556 45.510833),,
http://www.wikidata.org/entity/Q7022658,Ngualla,,http://www.wikidata.org/entity/Q924,Танзания,Point(32.83932176 -7.7086222),,
http://www.wikidata.org/entity/Q7064057,Nova Iguaçu Volcano,,http://www.wikidata.org/entity/Q155,Бразилия,Point(-43.46638889 -22.76694444),,
http://www.wikidata.org/entity/Q7099345,Ōrākei Basin,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(174.813 -36.8671),,
http://www.wikidata.org/entity/Q7310040,Reiden Patera,,,,<http://www.wikidata.org/entity/Q3123> Point(-235.47 -13.3),,
http://www.wikidata.org/entity/Q124728059,Q124728059,,http://www.wikidata.org/entity/Q183,Германия,Point(6.61779 50.28153),,
http://www.wikidata.org/entity/Q124728096,Q124728096,,http://www.wikidata.org/entity/Q183,Германия,Point(6.79362 50.06769),,
http://www.wikidata.org/entity/Q124728126,Q124728126,,http://www.wikidata.org/entity/Q183,Германия,Point(6.83612 50.17814),,
http://www.wikidata.org/entity/Q124728141,Q124728141,,http://www.wikidata.org/entity/Q183,Германия,Point(6.98099 50.04665),,
http://www.wikidata.org/entity/Q124728150,Q124728150,,http://www.wikidata.org/entity/Q183,Германия,Point(7.03324 50.07056),,
http://www.wikidata.org/entity/Q124808536,Q124808536,,,,Point(5.33609 60.70014),,
http://www.wikidata.org/entity/Q124808546,Q124808546,,,,Point(5.17667 60.76528),,
http://www.wikidata.org/entity/Q124808566,Q124808566,,,,Point(5.44129 60.56922),,
http://www.wikidata.org/entity/Q124808571,Q124808571,,,,Point(5.09703 60.69399),,
http://www.wikidata.org/entity/Q124808575,Q124808575,,,,Point(4.97551 60.17928),,
http://www.wikidata.org/entity/Q124808589,Q124808589,,,,Point(5.34312 60.18304),,
http://www.wikidata.org/entity/Q124809222,Q124809222,,,,Point(4.93749 60.44103),,
http://www.wikidata.org/entity/Q124809242,Q124809242,,,,Point(5.59471 60.69664),,
http://www.wikidata.org/entity/Q124809841,Q124809841,,,,Point(5.31618 60.17737),,
http://www.wikidata.org/entity/Q124833091,Q124833091,,,,Point(5.29013 60.73614),,
http://www.wikidata.org/entity/Q124833265,Q124833265,,,,Point(5.20746 60.24934),,
http://www.wikidata.org/entity/Q124838054,Q124838054,,http://www.wikidata.org/entity/Q183,Германия,Point(8.98469 51.81549),,
http://www.wikidata.org/entity/Q124838495,Bühl,,http://www.wikidata.org/entity/Q183,Германия,Point(9.38527 51.3571),,
http://www.wikidata.org/entity/Q124868228,Q124868228,,http://www.wikidata.org/entity/Q183,Германия,Point(8.68871 49.44031),,
http://www.wikidata.org/entity/Q124960018,Q124960018,,,,Point(7.17140715 37.07984596),,
http://www.wikidata.org/entity/Q124963273,Q124963273,,,,Point(5.53912 59.78467),,
http://www.wikidata.org/entity/Q124982733,Nocis volcano,,,,<http://www.wikidata.org/entity/Q111> Point(-93.916666666 -7.583333333),,
http://www.wikidata.org/entity/Q125176575,Q125176575,,,,Point(5.80043 60.00016),,
http://www.wikidata.org/entity/Q125549900,Q125549900,,,,Point(5.22785 60.5773),,
http://www.wikidata.org/entity/Q125550170,Q125550170,,,,Point(5.15954 60.19031),,
http://www.wikidata.org/entity/Q125550176,Q125550176,,,,Point(4.91735 60.26148),,
http://www.wikidata.org/entity/Q125550303,Q125550303,,,,Point(5.22457 60.56487),,
http://www.wikidata.org/entity/Q125550332,Madagh islet,,,,Point(-1.07148106 35.6391852),,
http://www.wikidata.org/entity/Q125550438,Q125550438,,,,Point(5.23717 60.75074),,
http://www.wikidata.org/entity/Q125551949,Q125551949,,,,Point(5.02155 60.20821),,
http://www.wikidata.org/entity/Q125552030,Q125552030,,,,Point(5.68849317 36.81843901),,
http://www.wikidata.org/entity/Q125552341,Q125552341,,,,Point(5.072 60.35282),,
http://www.wikidata.org/entity/Q125564625,Q125564625,,,,Point(5.00992 60.20017),,
http://www.wikidata.org/entity/Q125565109,Q125565109,,,,Point(9.83316127 2.61718093),,
http://www.wikidata.org/entity/Q125565241,Q125565241,,,,Point(5.13516 60.70209),,
http://www.wikidata.org/entity/Q125572497,Q125572497,,,,Point(5.3276266 60.202616),,
http://www.wikidata.org/entity/Q125572504,Q125572504,,,,Point(5.0141398 60.1798599),,
http://www.wikidata.org/entity/Q125572510,Q125572510,,,,Point(5.00087 60.60629),,
http://www.wikidata.org/entity/Q125575886,Q125575886,,,,Point(5.32538 60.16475),,
http://www.wikidata.org/entity/Q125575888,Q125575888,,,,Point(5.24765 60.79424),,
http://www.wikidata.org/entity/Q125576515,Q125576515,,,,Point(5.4057 59.74341),,
http://www.wikidata.org/entity/Q125584570,Q125584570,,,,Point(5.37142 60.16176),,
http://www.wikidata.org/entity/Q125588741,Q125588741,,,,Point(5.57503005 59.88113093),,
http://www.wikidata.org/entity/Q125591238,Q125591238,,,,Point(5.43789 60.65263),,
http://www.wikidata.org/entity/Q125591247,Q125591247,,,,Point(5.19723 60.2415),,
http://www.wikidata.org/entity/Q125591316,Q125591316,,,,Point(5.2441 60.74837),,
http://www.wikidata.org/entity/Q125612222,Q125612222,,,,Point(5.18856 60.22018),,
http://www.wikidata.org/entity/Q125740394,Q125740394,,,,Point(4.95497 60.25606),,
http://www.wikidata.org/entity/Q125745475,Q125745475,,,,Point(4.99354 60.16431),,
http://www.wikidata.org/entity/Q125751313,Q125751313,,,,Point(5.31286 60.18816),,
http://www.wikidata.org/entity/Q125751322,Q125751322,,,,Point(5.1095088 60.1819676),,
http://www.wikidata.org/entity/Q125830429,Q125830429,,,,Point(5.00161 60.16385),,
http://www.wikidata.org/entity/Q125847290,Q125847290,,,,Point(5.0968883 60.68577401),,
http://www.wikidata.org/entity/Q125848876,Q125848876,,,,Point(5.03355 60.20322),,
http://www.wikidata.org/entity/Q125850152,Q125850152,,,,Point(4.9440983 60.2864929),,
http://www.wikidata.org/entity/Q125850157,Q125850157,,,,Point(4.93969 60.28654),,
http://www.wikidata.org/entity/Q125850705,Q125850705,,,,Point(5.01943 60.18014),,
http://www.wikidata.org/entity/Q125851038,Q125851038,,,,,,
http://www.wikidata.org/entity/Q125876445,Q125876445,,,,Point(5.00494 60.15798),,
http://www.wikidata.org/entity/Q125876447,Q125876447,,,,Point(4.96078 60.252),,
http://www.wikidata.org/entity/Q125905595,Q125905595,,,,Point(5.33519 60.21882),,
http://www.wikidata.org/entity/Q125907278,Q125907278,,,,Point(5.14744 59.75404),,
http://www.wikidata.org/entity/Q125912980,Hofsjökull volcanic system,,,,Point(-18.766 64.833),,
http://www.wikidata.org/entity/Q125919915,Q125919915,,,,Point(4.94833 60.60528),,
http://www.wikidata.org/entity/Q125919962,Q125919962,,,,Point(4.9911 60.79184),,
http://www.wikidata.org/entity/Q125920047,Q125920047,,,,Point(5.08028 60.72333),,
http://www.wikidata.org/entity/Q125921278,Q125921278,,,,Point(5.07719 60.73927),,
http://www.wikidata.org/entity/Q125921553,Q125921553,,,,Point(5.31664 60.15271),,
http://www.wikidata.org/entity/Q125921561,Q125921561,,,,Point(5.01121 60.55683),,
http://www.wikidata.org/entity/Q125921578,Q125921578,,,,Point(5.03667 60.38028),,
http://www.wikidata.org/entity/Q125921637,Q125921637,,,,Point(5.18182 60.8386),,
http://www.wikidata.org/entity/Q125921719,Q125921719,,,,Point(5.11361 60.66167),,
http://www.wikidata.org/entity/Q125931289,Q125931289,,,,Point(5.00753 60.82215),,
http://www.wikidata.org/entity/Q125931397,Q125931397,,,,Point(5.40755 60.5993),,
http://www.wikidata.org/entity/Q125931625,Q125931625,,,,Point(5.11194 60.78111),,
http://www.wikidata.org/entity/Q125931629,Q125931629,,,,Point(5.43862 60.5662),,
http://www.wikidata.org/entity/Q125931634,Q125931634,,,,Point(4.79611 60.54806),,
http://www.wikidata.org/entity/Q125931896,Q125931896,,,,Point(5.35875 59.77546),,
http://www.wikidata.org/entity/Q125936252,Q125936252,,,,Point(5.59829 59.82325),,
http://www.wikidata.org/entity/Q125945218,Q125945218,,,,Point(4.95074 60.30456),,
http://www.wikidata.org/entity/Q125945225,Q125945225,,,,Point(5.18861 60.80028),,
http://www.wikidata.org/entity/Q125945396,Q125945396,,http://www.wikidata.org/entity/Q20,Норвегия,Point(5.17637 60.24616),,
http://www.wikidata.org/entity/Q125945403,Q125945403,,,,Point(5.20333 60.81583),,
http://www.wikidata.org/entity/Q125945433,Q125945433,,,,Point(4.98889 60.21889),,
http://www.wikidata.org/entity/Q125945436,Q125945436,,,,Point(5.42505 60.15212),,
http://www.wikidata.org/entity/Q125945623,Q125945623,,,,Point(5.56092 59.87289),,
http://www.wikidata.org/entity/Q125960738,Q125960738,,,,Point(5.37057 60.1508),,
http://www.wikidata.org/entity/Q125960791,Q125960791,,,,Point(5.23528 60.78722),,
http://www.wikidata.org/entity/Q125960814,Q125960814,,,,Point(5.15788 60.6736),,
http://www.wikidata.org/entity/Q125960843,Q125960843,,,,Point(5.5239424 59.7820349),,
http://www.wikidata.org/entity/Q125960910,Q125960910,,,,Point(5.1164 60.68105),,
http://www.wikidata.org/entity/Q125960918,Q125960918,,,,Point(5.17083 60.77278),,
http://www.wikidata.org/entity/Q125961233,Q125961233,,,,Point(5.00061 60.63842),,
http://www.wikidata.org/entity/Q125961234,Q125961234,,,,Point(5.07951 60.19387),,
http://www.wikidata.org/entity/Q125961313,Q125961313,,,,Point(5.22694 60.55833),,
http://www.wikidata.org/entity/Q125961384,Q125961384,,,,Point(5.01631 60.1596),,
http://www.wikidata.org/entity/Q125961430,Q125961430,,,,Point(5.40203 59.74428),,
http://www.wikidata.org/entity/Q125961655,Q125961655,,,,Point(5.15419 60.67434),,
http://www.wikidata.org/entity/Q125961973,Q125961973,,,,Point(4.93555 60.27175),,
http://www.wikidata.org/entity/Q125962271,Q125962271,,,,Point(5.60364 59.83279),,
http://www.wikidata.org/entity/Q125962492,Q125962492,,,,Point(4.97517 60.18031),,
http://www.wikidata.org/entity/Q125962502,Q125962502,,,,Point(5.61937 59.83929),,
http://www.wikidata.org/entity/Q125962540,Q125962540,,,,Point(5.57628 59.81827),,
http://www.wikidata.org/entity/Q125962557,Q125962557,,,,Point(5.18889 60.80441),,
http://www.wikidata.org/entity/Q125962700,Q125962700,,,,Point(5.30807 60.73389),,
http://www.wikidata.org/entity/Q125962945,Q125962945,,,,Point(5.19618 60.82125),,
http://www.wikidata.org/entity/Q125962950,Q125962950,,,,Point(5.3278065 60.152595),,
http://www.wikidata.org/entity/Q125962973,Q125962973,,,,Point(4.99639 60.79389),,
http://www.wikidata.org/entity/Q125963007,Q125963007,,,,Point(5.72104 60.02528),,
http://www.wikidata.org/entity/Q125963161,Q125963161,,,,Point(4.7489 60.70311),,
http://www.wikidata.org/entity/Q125968781,Haradha,,http://www.wikidata.org/entity/Q805,Йемен,Point(44.67265 14.09118),,
http://www.wikidata.org/entity/Q126477194,Q126477194,,,,Point(4.97052 60.24052),,
http://www.wikidata.org/entity/Q126871765,Q126871765,,,,Point(5.242324 59.5205759),,
http://www.wikidata.org/entity/Q126872779,Q126872779,,,,,,
http://www.wikidata.org/entity/Q129286978,Q129286978,,,,Point(5.31568 59.59896),,
http://www.wikidata.org/entity/Q130226232,Q130226232,,,,Point(5.31811 59.59783),,
http://www.wikidata.org/entity/Q130739302,Q130739302,,http://www.wikidata.org/entity/Q227,Азербайджан,Point(46.176388888 39.584722222),,
http://www.wikidata.org/entity/Q131667589,Q131667589,,,,,,
http://www.wikidata.org/entity/Q131680481,Q131680481,,,,,,
http://www.wikidata.org/entity/Q131693767,Q131693767,,,,,,
http://www.wikidata.org/entity/Q131701562,Q131701562,,,,,,
http://www.wikidata.org/entity/Q131701838,Q131701838,,,,,,
http://www.wikidata.org/entity/Q131703258,Q131703258,,,,,,
http://www.wikidata.org/entity/Q131719174,Q131719174,,,,,,
http://www.wikidata.org/entity/Q132753471,Storholmen,,,,,,
http://www.wikidata.org/entity/Q132753483,Svartskjeret,,,,,,
http://www.wikidata.org/entity/Q132778451,Q132778451,,,,,,
http://www.wikidata.org/entity/Q133073112,Q133073112,,http://www.wikidata.org/entity/Q38,Италия,Point(14.139633333 40.828155555),http://www.wikidata.org/entity/Q755123,Флегрейские поля
http://www.wikidata.org/entity/Q134292417,Gráakúla,,http://www.wikidata.org/entity/Q189,Исландия,Point(-22.9004663 64.9574243),,
http://www.wikidata.org/entity/Q134436667,Q134436667,,,,Point(121.5208561 25.1914501),,
http://www.wikidata.org/entity/Q134461948,Q134461948,,,,Point(121.5562751 25.208707),,
http://www.wikidata.org/entity/Q134476186,Q134476186,,,,Point(121.443412 25.09751),,
http://www.wikidata.org/entity/Q134476273,Q134476273,,,,Point(121.427538 25.11739),,
http://www.wikidata.org/entity/Q134484084,Q134484084,,,,Point(121.6698841 25.1773201),,
http://www.wikidata.org/entity/Q134485281,Q134485281,,,,Point(121.6569049 25.1875773),,
http://www.wikidata.org/entity/Q134497671,Q134497671,,,,Point(121.601622 25.1619291),,
http://www.wikidata.org/entity/Q134517062,Q134517062,,,,Point(121.5920911 25.1740031),,
http://www.wikidata.org/entity/Q134518976,Q134518976,,,,Point(121.5921936 25.1814921),,
http://www.wikidata.org/entity/Q134530414,Q134530414,,,,Point(121.612864 25.1687211),,
http://www.wikidata.org/entity/Q134531070,Q134531070,,,,Point(121.615649 25.205247),,
http://www.wikidata.org/entity/Q134538731,Q134538731,,,,Point(121.5818482 25.1307594),,
http://www.wikidata.org/entity/Q134540947,Q134540947,,,,Point(121.5641679 25.1347952),,
http://www.wikidata.org/entity/Q134546691,Q134546691,,,,Point(121.5466779 25.1277511),,
http://www.wikidata.org/entity/Q134548596,Q134548596,,,,Point(121.8758012 25.0944171),,
http://www.wikidata.org/entity/Q134560543,Q134560543,,,,Point(121.8596293 25.1136603),,
http://www.wikidata.org/entity/Q134563151,Q134563151,,,,Point(121.8776051 25.0844612),,
http://www.wikidata.org/entity/Q134571067,Q134571067,,,,Point(121.620507 25.1835611),,
http://www.wikidata.org/entity/Q134599755,Q134599755,,,,Point(121.664628 25.190987),,
http://www.wikidata.org/entity/Q134607337,Q134607337,,,,Point(121.854725 25.10409),,
http://www.wikidata.org/entity/Q134619328,Q134619328,,,,Point(121.858754 25.101736),,
http://www.wikidata.org/entity/Q137392547,Q137392547,,http://www.wikidata.org/entity/Q189,Исландия,Point(-16.522949 65.052089),,
http://www.wikidata.org/entity/Q137392919,Q137392919,,http://www.wikidata.org/entity/Q189,Исландия,Point(-16.7291658 65.0657079),,
http://www.wikidata.org/entity/Q137551715,Whakamuhu / Glover Park,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(174.867662 -36.846911),,
http://www.wikidata.org/entity/Q7829689,Tower Hill,,http://www.wikidata.org/entity/Q408,Австралия,Point(142.35 -38.3),,
http://www.wikidata.org/entity/Q7940099,Volcanoes in the Philippines,,,,,,
http://www.wikidata.org/entity/Q8539015,Batea Mahuida Volcano,,http://www.wikidata.org/entity/Q414,Аргентина,Point(-71.1928 -38.8189),,
http://www.wikidata.org/entity/Q9094725,Q9094725,,,,,,
http://www.wikidata.org/entity/Q9184203,Volcán Cacho Negro,,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-84.046111111 10.195833333),http://www.wikidata.org/entity/Q428530,Центральная Кордильера (Коста-Рика)
http://www.wikidata.org/entity/Q10349522,Q10349522,,http://www.wikidata.org/entity/Q45,Португалия,,,
http://www.wikidata.org/entity/Q10392610,Q10392610,,http://www.wikidata.org/entity/Q45,Португалия,Point(-27.4493 38.7514),,
http://www.wikidata.org/entity/Q10699146,Q10699146,,http://www.wikidata.org/entity/Q252,Индонезия,,,
http://www.wikidata.org/entity/Q10717030,Central Skåne Volcanic Province,,http://www.wikidata.org/entity/Q34,Швеция,Point(13.52097 55.992928),,
http://www.wikidata.org/entity/Q11220960,Q11220960,,http://www.wikidata.org/entity/Q20,Норвегия,Point(5.9285 59.9714),,
http://www.wikidata.org/entity/Q11557224,Mount Asakuksa,,http://www.wikidata.org/entity/Q17,Япония,Point(139.23351 37.34365),http://www.wikidata.org/entity/Q4532970,Этиго (хребет)
http://www.wikidata.org/entity/Q11566097,Nigorikawa,,http://www.wikidata.org/entity/Q17,Япония,Point(140.433333 42.116667),,
http://www.wikidata.org/entity/Q12255387,Бобров,,http://www.wikidata.org/entity/Q30,США,Point(-177.44310379 51.906589),,
http://www.wikidata.org/entity/Q12287281,Mosonic,,,,Point(35.85 -2.566667),,
http://www.wikidata.org/entity/Q12288954,North Vate,,http://www.wikidata.org/entity/Q686,Вануату,Point(168.353 -17.47),,
http://www.wikidata.org/entity/Q12687204,Eagle Lake Field,,,,,,
http://www.wikidata.org/entity/Q12687214,Кыска,,http://www.wikidata.org/entity/Q30,США,Point(177.602 52.103),,
http://www.wikidata.org/entity/Q12772978,Ol Kokwe,,http://www.wikidata.org/entity/Q114,Кения,Point(36.075 0.62),,
http://www.wikidata.org/entity/Q12774893,Punta Púlpito,,http://www.wikidata.org/entity/Q96,Мексика,Point(-111.444 26.517),,
http://www.wikidata.org/entity/Q12775569,Rumble IV Seamount,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(178.05 -36.13),,
http://www.wikidata.org/entity/Q12775570,Rumble III Seamount,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(178.496667 -35.741167),,
http://www.wikidata.org/entity/Q12775571,Rumble II West Seamount,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(178.525167 -35.353833),,
http://www.wikidata.org/entity/Q12775573,Rumble V Seamount,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(178.196 -36.142),,
http://www.wikidata.org/entity/Q12775837,San Borja Volcanic Field,,http://www.wikidata.org/entity/Q96,Мексика,Point(-113.75 28.5),,
http://www.wikidata.org/entity/Q12775978,Сердан-Ориенталь,,http://www.wikidata.org/entity/Q96,Мексика,Point(-97.47 19.27),,
http://www.wikidata.org/entity/Q12776030,Xianjindao,,http://www.wikidata.org/entity/Q148,Китай,Point(128.0 41.33),,
http://www.wikidata.org/entity/Q12776030,Xianjindao,,http://www.wikidata.org/entity/Q423,КНДР,Point(128.0 41.33),,
http://www.wikidata.org/entity/Q12776486,"Южный (остров, Кения)",,http://www.wikidata.org/entity/Q114,Кения,Point(36.6 2.63),,
http://www.wikidata.org/entity/Q12776486,"Южный (остров, Кения)",,http://www.wikidata.org/entity/Q114,Кения,Point(36.594444444 2.634722222),,
http://www.wikidata.org/entity/Q12777213,Tahalra Volcanic Field,,http://www.wikidata.org/entity/Q262,Алжир,Point(5.0 22.67),,
http://www.wikidata.org/entity/Q12777250,Tangaroa Seamount,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(178.028 -36.321),,
http://www.wikidata.org/entity/Q12777261,Taryatu-Chulutu,,http://www.wikidata.org/entity/Q711,Монголия,Point(99.95 48.133),,
http://www.wikidata.org/entity/Q12777597,Tombel Graben,,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.717 4.758),,
http://www.wikidata.org/entity/Q12781210,Ch'uga-ryong,,http://www.wikidata.org/entity/Q423,КНДР,Point(127.33 38.33),,
http://www.wikidata.org/entity/Q12781210,Ch'uga-ryong,,http://www.wikidata.org/entity/Q884,Республика Корея,Point(127.33 38.33),,
http://www.wikidata.org/entity/Q12838703,Q12838703,,http://www.wikidata.org/entity/Q227,Азербайджан,Point(49.107777777 39.510833333),,
http://www.wikidata.org/entity/Q13377581,Jingbo,,http://www.wikidata.org/entity/Q148,Китай,Point(128.83 44.08),,
http://www.wikidata.org/entity/Q13381617,Zitácuaro-Valle de Bravo,,http://www.wikidata.org/entity/Q96,Мексика,Point(-100.25 19.4),,
http://www.wikidata.org/entity/Q13403925,Río Murta,,http://www.wikidata.org/entity/Q298,Чили,Point(-72.708 -46.17),,
http://www.wikidata.org/entity/Q13408465,El Tigre,,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-88.43 13.47),,
http://www.wikidata.org/entity/Q13419818,Jaraguay Volcanic Field,,http://www.wikidata.org/entity/Q96,Мексика,Point(-114.5 29.33),,
http://www.wikidata.org/entity/Q13537597,Nyambeni Hills,,http://www.wikidata.org/entity/Q114,Кения,Point(37.87 0.23),,
http://www.wikidata.org/entity/Q13537597,Nyambeni Hills,,http://www.wikidata.org/entity/Q114,Кения,Point(37.916666666 0.25),,
http://www.wikidata.org/entity/Q13538040,Palena Volcanic Group,,http://www.wikidata.org/entity/Q298,Чили,Point(-72.47 -43.78),,
http://www.wikidata.org/entity/Q13538916,Segererua Plateau,,http://www.wikidata.org/entity/Q114,Кения,Point(37.9 1.57),,
http://www.wikidata.org/entity/Q13538976,Sierra la Primavera,,http://www.wikidata.org/entity/Q96,Мексика,Point(-103.52 20.62),,
http://www.wikidata.org/entity/Q13667744,Лаохесан,,http://www.wikidata.org/entity/Q148,Китай,Point(126.55 49.133333333),,
http://www.wikidata.org/entity/Q14950640,McLennan Hills,,http://www.wikidata.org/entity/Q664,Новая Зеландия,Point(174.846468 -36.929208),,
http://www.wikidata.org/entity/Q15732186,Cerro Cachio,,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-89.748988888 13.900033333),,
http://www.wikidata.org/entity/Q15732977,Cerro el Aguila,,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-89.698175 13.893036111),,
http://www.wikidata.org/entity/Q15732997,Cerro de Apaneca,,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-89.798941666 13.841288888),,
http://www.wikidata.org/entity/Q16420281,Leitin,,http://www.wikidata.org/entity/Q189,Исландия,Point(-21.543611111 64.008055555),,
http://www.wikidata.org/entity/Q16899725,San Quintín Volcanic Field,,http://www.wikidata.org/entity/Q96,Мексика,Point(-116.0 30.47),,
http://www.wikidata.org/entity/Q18399360,Агриган,,http://www.wikidata.org/entity/Q30,США,Point(145.67361 18.76806),,
http://www.wikidata.org/entity/Q18408664,Йохоа,,http://www.wikidata.org/entity/Q783,Гондурас,,http://www.wikidata.org/entity/Q605761,Кордильеры
http://www.wikidata.org/entity/Q18749564,Volcán Porvenir,,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-84.360966725 10.271723502),http://www.wikidata.org/entity/Q428530,Центральная Кордильера (Коста-Рика)
http://www.wikidata.org/entity/Q19274917,Bellerberg volcano,,http://www.wikidata.org/entity/Q183,Германия,Point(7.230359 50.347334),http://www.wikidata.org/entity/Q897168,Высокий Эйфель
http://www.wikidata.org/entity/Q19916419,Черпук Южный,,http://www.wikidata.org/entity/Q159,Россия,,http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q19945735,Mount Oyama,,http://www.wikidata.org/entity/Q17,Япония,Point(139.526111111 34.090833333),,
http://www.wikidata.org/entity/Q19945735,Mount Oyama,,http://www.wikidata.org/entity/Q17,Япония,Point(139.5236 34.0934),,
http://www.wikidata.org/entity/Q20022257,San Diego,,http://www.wikidata.org/entity/Q739,Колумбия,Point(-74.961 5.65),http://www.wikidata.org/entity/Q143982,Центральная Кордильера (Колумбия)
http://www.wikidata.org/entity/Q20446896,Koniuji Volcano,,http://www.wikidata.org/entity/Q30,США,Point(-175.131898658 52.223653427),,
http://www.wikidata.org/entity/Q20529899,Анатахан (вулкан),,http://www.wikidata.org/entity/Q30,США,Point(145.657777777 16.355277777),,
http://www.wikidata.org/entity/Q20529899,Анатахан (вулкан),,http://www.wikidata.org/entity/Q30,США,Point(145.66666667 16.35),,
http://www.wikidata.org/entity/Q21583690,Q21583690,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.141666666 33.229444444),,
http://www.wikidata.org/entity/Q21583709,Q21583709,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.0557 33.31),,
http://www.wikidata.org/entity/Q21583870,Q21583870,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.1967 33.035),,
http://www.wikidata.org/entity/Q21584453,Q21584453,,http://www.wikidata.org/entity/Q858,Сирия,Point(36.983611111 33.2425),,
http://www.wikidata.org/entity/Q21584543,Q21584543,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.2917 33.5203),,
http://www.wikidata.org/entity/Q21584843,Q21584843,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.098333333 33.162222222),,
http://www.wikidata.org/entity/Q21585183,Q21585183,,http://www.wikidata.org/entity/Q858,Сирия,Point(40.0084 35.6939),,
http://www.wikidata.org/entity/Q21586153,Q21586153,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.199722222 33.05),,
http://www.wikidata.org/entity/Q21586480,Q21586480,,http://www.wikidata.org/entity/Q858,Сирия,Point(37.0925 33.1858),,
http://www.wikidata.org/entity/Q21586598,Q21586598,,http://www.wikidata.org/entity/Q858,Сирия,Point(39.9737 35.7027),,
http://www.wikidata.org/entity/Q21586599,Q21586599,,http://www.wikidata.org/entity/Q858,Сирия,Point(39.773611111 35.643333333),,
