star,starLabel,constellation,constellationLabel,starTypeLabel
http://www.wikidata.org/entity/Q83691269,[CBH2015] V1441,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691299,[CBH2015] V265,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691307,Cl* NGC 2099 HGH V1149,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691313,[CBH2015] V1128,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691337,[CBH2015] V177,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691351,[CBH2015] V131,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691352,[CBH2015] V1426,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691400,[CBH2015] V157,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691422,Cl* NGC 2099 HGH V433,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691428,[CBH2015] V356,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691444,[CBH2015] V452,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691498,[CBH2015] V313,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691506,[CBH2015] V990,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691507,[CBH2015] V1437,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691522,[CBH2015] V1444,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691537,[CBH2015] V86,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691547,[CBH2015] V1390,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691610,Cl* NGC 2099 HGH V524,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691625,[CBH2015] V107,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691633,[CBH2015] V1246,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691667,[CBH2015] V489,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691671,[CBH2015] V1064,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691672,[CBH2015] V982,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691690,[CBH2015] V1048,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691713,[CBH2015] V946,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691715,Cl* NGC 2099 HGH V247,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691727,[CBH2015] V1234,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691737,[CBH2015] V923,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691762,[CBH2015] V672,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691778,[CBH2015] V833,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691791,[CBH2015] V376,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691796,[CBH2015] V163,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691823,[CBH2015] V1326,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691885,Cl* NGC 2099 HGH V1421,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691888,Cl* NGC 2099 HGH V401,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691925,[CBH2015] V75,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691945,[CBH2015] V74,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691970,Cl* NGC 2099 HGH V85,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83691973,Cl* NGC 2099 HGH V408,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692002,[CBH2015] V307,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692020,[CBH2015] V290,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692091,[CBH2015] V667,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692116,Cl* NGC 2099 HGH V1372,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692120,[CBH2015] V831,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692162,[CBH2015] V1063,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692169,[CBH2015] V1336,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692172,Cl* NGC 2099 HGH V1328,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692204,[CBH2015] V1155,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692235,[CBH2015] V1453,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692304,[CBH2015] V260,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692323,Cl* NGC 2099 HGH V509,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692364,Cl* NGC 2099 HGH V1424,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692370,Cl* NGC 2099 HGH V367,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692386,[CBH2015] V969,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692418,[CBH2015] V1366,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692433,Cl* NGC 2099 HGH V1423,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692448,Cl* NGC 2099 HGH V527,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692485,[CBH2015] V648,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692492,[CBH2015] V169,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692540,[CBH2015] V770,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692553,[CBH2015] V76,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692554,[CBH2015] V484,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692589,[CBH2015] V1193,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692590,[CBH2015] V1368,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692606,Cl* NGC 2099 HGH V567,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692615,Cl* NGC 2099 HGH V865,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692628,[CBH2015] V959,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692675,[CBH2015] V746,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692714,[CBH2015] V1042,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692736,[CBH2015] V1345,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692755,[CBH2015] V69,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692758,[CBH2015] V1292,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692799,[CBH2015] V200,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692865,[CBH2015] V1148,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692866,[CBH2015] V412,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692911,[CBH2015] V1449,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692924,[CBH2015] V72,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692948,Cl* NGC 2099 HGH V221,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83692975,[CBH2015] V931,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693015,Cl* NGC 2099 HGH V120,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693018,[CBH2015] V59,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693028,[CBH2015] V834,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693035,[CBH2015] V254,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693040,[CBH2015] V754,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693061,[CBH2015] V125,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693093,Cl* NGC 2099 HGH V239,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693104,[CBH2015] V764,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693163,[CBH2015] V1369,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693183,Cl* NGC 2099 HGH V1305,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693207,[CBH2015] V1190,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693257,[CBH2015] V1073,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693268,[CBH2015] V928,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693270,[CBH2015] V1108,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693276,[CBH2015] V461,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693283,[CBH2015] V948,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693297,[CBH2015] V1047,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693324,Cl* NGC 2099 HGH V862,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693349,[CBH2015] V1411,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693357,Cl* NGC 2099 HGH V27,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693368,[CBH2015] V1095,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693384,Cl* NGC 2099 HGH V330,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693389,Cl* NGC 2099 HGH V1371,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693401,[CBH2015] V966,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693447,[CBH2015] V91,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693509,[CBH2015] V365,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693548,[CBH2015] V1171,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693599,[CBH2015] V1271,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q83693612,Cl* NGC 2099 HGH V1076,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
