star,starLabel,constellation,constellationLabel,starType,starTypeLabel
http://www.wikidata.org/entity/Q89771363,V985 Кассиопеи,http://www.wikidata.org/entity/Q825894,Q825894,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89771515,V975 Кассиопеи,http://www.wikidata.org/entity/Q825894,Q825894,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913742,Q89913742,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89759986,Q89759986,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89385860,V624 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90863603,Q90863603,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88620327,Q88620327,http://www.wikidata.org/entity/Q13653,Messier 30,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89936566,Q89936566,http://www.wikidata.org/entity/Q744991,Intergalactic Wanderer,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88620329,Q88620329,http://www.wikidata.org/entity/Q13653,Messier 30,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89771231,V972 Кассиопеи,http://www.wikidata.org/entity/Q825894,Q825894,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913753,Q89913753,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90863166,Q90863166,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633979,Q88633979,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89351803,Q89351803,http://www.wikidata.org/entity/Q14006,Messier 71,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633834,Q88633834,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913761,Q89913761,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90481746,Q90481746,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88530628,V345 Стрелы,http://www.wikidata.org/entity/Q14006,Messier 71,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89835159,Q89835159,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88610584,V340 Наугольника,http://www.wikidata.org/entity/Q740431,Q740431,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88853211,Q88853211,http://www.wikidata.org/entity/Q933252,Q933252,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086183,Q89086183,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086481,Q89086481,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633994,Q88633994,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90185463,Q90185463,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633847,Q88633847,http://www.wikidata.org/entity/Q1047314,NGC 2175S,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88898066,Q88898066,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89142785,Q89142785,http://www.wikidata.org/entity/Q13997,Messier 67,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90099814,Q90099814,http://www.wikidata.org/entity/Q85781211,Q85781211,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89936441,Q89936441,http://www.wikidata.org/entity/Q744991,Intergalactic Wanderer,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90118131,V1045 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88852917,Q88852917,http://www.wikidata.org/entity/Q933252,Q933252,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913782,Q89913782,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086495,Q89086495,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633855,Q88633855,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90185474,Q90185474,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086344,Q89086344,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89771167,Q89771167,http://www.wikidata.org/entity/Q825894,Q825894,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88634005,Q88634005,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88771802,Q88771802,http://www.wikidata.org/entity/Q11099,Messier 2,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88740682,V727 Тельца A,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913788,Q89913788,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88620516,Q88620516,http://www.wikidata.org/entity/Q13653,Messier 30,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90185477,Q90185477,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88795239,Q88795239,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88620368,Q88620368,http://www.wikidata.org/entity/Q13653,Messier 30,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88898077,Q88898077,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90099831,Q90099831,http://www.wikidata.org/entity/Q85781211,Q85781211,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90078891,Q90078891,http://www.wikidata.org/entity/Q1960538,Q1960538,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90863205,Q90863205,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88852942,Q88852942,http://www.wikidata.org/entity/Q933252,Q933252,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89747082,Q89747082,http://www.wikidata.org/entity/Q13958,Q13958,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086366,Q89086366,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89760050,Q89760050,http://www.wikidata.org/entity/Q1146900,NGC 6652,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88620683,Q88620683,http://www.wikidata.org/entity/Q13653,Messier 30,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89759896,Q89759896,http://www.wikidata.org/entity/Q1145442,Q1145442,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89760049,Q89760049,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086371,Q89086371,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88634025,Q88634025,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88898241,Q88898241,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89732260,Q89732260,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913810,Q89913810,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90481790,Q90481790,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88634031,Q88634031,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89889360,Q89889360,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88998613,Q88998613,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88832397,Q88832397,http://www.wikidata.org/entity/Q14276,47 Тукана,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89305716,V2252 Змееносца,http://www.wikidata.org/entity/Q89305680,NAME Ophiuchus Molecular Cloud,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89771216,V1147 Кассиопеи,http://www.wikidata.org/entity/Q1038013,Q1038013,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89792582,Q89792582,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88634032,Q88634032,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086225,Q89086225,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086376,Q89086376,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88634039,Q88634039,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88711885,Q88711885,http://www.wikidata.org/entity/Q78384126,Messier 3,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90827130,Q90827130,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086387,Q89086387,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89792137,Q89792137,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90626357,Q90626357,http://www.wikidata.org/entity/Q933252,Q933252,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89913824,Q89913824,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633744,Q88633744,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88613560,Q88613560,http://www.wikidata.org/entity/Q13760,Ясли,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89105870,V405 Киля,http://www.wikidata.org/entity/Q1104098,Q1104098,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90282688,V4356 Стрельца,http://www.wikidata.org/entity/Q1146456,Q1146456,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90863538,Q90863538,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90827137,Q90827137,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88853275,Q88853275,http://www.wikidata.org/entity/Q933252,Q933252,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88795280,Q88795280,http://www.wikidata.org/entity/Q13962,Messier 54,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88613277,LR Волка,http://www.wikidata.org/entity/Q88613223,Q88613223,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89408755,Q89408755,http://www.wikidata.org/entity/Q78384126,Messier 3,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90196693,Q90196693,http://www.wikidata.org/entity/Q662643,Q662643,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086249,Q89086249,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90481671,Q90481671,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89800353,Q89800353,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086259,Q89086259,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89349698,V457 Лисички,http://www.wikidata.org/entity/Q77840143,NAME IC 2391 Moving Group,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086410,Q89086410,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88530567,QU Стрелы,http://www.wikidata.org/entity/Q14006,Messier 71,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q89086413,Q89086413,http://www.wikidata.org/entity/Q11332,Messier 15,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q88633772,Q88633772,http://www.wikidata.org/entity/Q1047310,NGC 2175,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91852221,Q91852221,http://www.wikidata.org/entity/Q13997,Messier 67,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93208682,V3475 Стрельца,http://www.wikidata.org/entity/Q14002,Messier 69,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92569400,V828 Кассиопеи,http://www.wikidata.org/entity/Q681480,Q681480,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91901231,Q91901231,http://www.wikidata.org/entity/Q1047055,NGC 2129,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305816,Q95305816,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91478388,Q91478388,http://www.wikidata.org/entity/Q745029,Q745029,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92794569,V808 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93295443,Q93295443,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91494740,Q91494740,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90982895,Q90982895,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92297656,Q92297656,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93535165,Q93535165,http://www.wikidata.org/entity/Q1045478,Q1045478,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93431402,Q93431402,http://www.wikidata.org/entity/Q1146456,Q1146456,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93722274,V545 Возничего,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91944838,Q91944838,http://www.wikidata.org/entity/Q1147238,NGC 6712,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92718761,V446 Наугольника,http://www.wikidata.org/entity/Q1124744,Q1124744,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92244055,Q92244055,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95164399,Q95164399,http://www.wikidata.org/entity/Q13760,Ясли,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92921931,V548 Возничего,http://www.wikidata.org/entity/Q1047041,NGC 2126,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92705590,EV Щита,http://www.wikidata.org/entity/Q1146976,Q1146976,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93452914,Q93452914,http://www.wikidata.org/entity/Q67857069,Q67857069,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91353490,Q91353490,http://www.wikidata.org/entity/Q850541,Q850541,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93303736,Q93303736,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92794303,OU Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92960712,Q92960712,http://www.wikidata.org/entity/Q2023845,Collinder 135,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305996,Q95305996,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94910611,FW Тельца,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93587061,Q93587061,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94642008,Q94642008,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91448370,Q91448370,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94676194,Q94676194,http://www.wikidata.org/entity/Q1104218,Q1104218,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92937158,V1214 Скорпиона,http://www.wikidata.org/entity/Q825941,Q825941,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q97026908,V335 Волопаса B,http://www.wikidata.org/entity/Q106350621,V335 Волопаса,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91852257,Q91852257,http://www.wikidata.org/entity/Q13997,Messier 67,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91488868,Q91488868,http://www.wikidata.org/entity/Q944074,Q944074,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93534903,Q93534903,http://www.wikidata.org/entity/Q1045478,Q1045478,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305556,Q95305556,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91494483,Q91494483,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q97026916,V355 Волопаса A,http://www.wikidata.org/entity/Q106350621,V335 Волопаса,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305409,Q95305409,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305412,Q95305412,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305567,Q95305567,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92793869,V804 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94642176,Q94642176,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91447938,Q91447938,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95306017,Q95306017,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305871,Q95305871,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92205127,Q92205127,http://www.wikidata.org/entity/Q13997,Messier 67,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92889176,FF Рака,http://www.wikidata.org/entity/Q13760,Ясли,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92204977,Q92204977,http://www.wikidata.org/entity/Q13997,Messier 67,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94926493,AP Весов,http://www.wikidata.org/entity/Q78808535,Q78808535,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q90977797,CK Овна,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95536908,Q95536908,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305577,Q95305577,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91155924,Q91155924,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91392782,NN Волка,http://www.wikidata.org/entity/Q45059,OB-ассоциация Скорпиона-Центавра,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305432,Q95305432,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91478004,Q91478004,http://www.wikidata.org/entity/Q745029,Q745029,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92536203,Cl* NGC 4590 S V54,http://www.wikidata.org/entity/Q14000,Messier 68,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94954802,Q94954802,http://www.wikidata.org/entity/Q829324,Q829324,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91945794,Q91945794,http://www.wikidata.org/entity/Q1147238,NGC 6712,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92441377,Q92441377,http://www.wikidata.org/entity/Q16610532,Stock 2,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91448404,Q91448404,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92719123,V450 Наугольника,http://www.wikidata.org/entity/Q1124744,Q1124744,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93534785,Q93534785,http://www.wikidata.org/entity/Q1045478,Q1045478,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q95305892,Q95305892,http://www.wikidata.org/entity/Q650713,Q650713,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92536209,Cl* NGC 4590 S V57,http://www.wikidata.org/entity/Q14000,Messier 68,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94642352,Q94642352,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92719347,Q92719347,http://www.wikidata.org/entity/Q1124744,Q1124744,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92311377,V857 Персея,http://www.wikidata.org/entity/Q13729,Messier 34,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q94954815,Q94954815,http://www.wikidata.org/entity/Q829324,Q829324,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q97285653,V383 Кассиопеи,http://www.wikidata.org/entity/Q681480,Q681480,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93587266,Q93587266,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q93535247,Q93535247,http://www.wikidata.org/entity/Q1045478,Q1045478,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91478175,Q91478175,http://www.wikidata.org/entity/Q745029,Q745029,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92794210,V805 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q92794509,V814 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q91448124,Q91448124,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q6243,переменная звезда
