star,starLabel,constellation
http://www.wikidata.org/entity/Q75444591,Q75444591,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444597,Q75444597,http://www.wikidata.org/entity/Q16610532
http://www.wikidata.org/entity/Q75444600,Q75444600,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444606,Q75444606,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444610,Q75444610,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444616,Q75444616,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75444621,Q75444621,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444625,Q75444625,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444629,Q75444629,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75444638,Q75444638,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444643,Q75444643,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444646,Q75444646,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444650,Q75444650,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75444653,Q75444653,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444658,Q75444658,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75444661,Q75444661,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444664,Q75444664,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75444668,Q75444668,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444671,Q75444671,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444677,Q75444677,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444681,Q75444681,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444689,Q75444689,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444698,Q75444698,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75444708,Q75444708,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75444716,Q75444716,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75444722,Q75444722,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75444726,Q75444726,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75444730,Q75444730,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444733,Q75444733,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75444737,Q75444737,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444745,Q75444745,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75444751,Q75444751,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75444754,Q75444754,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444759,Q75444759,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444765,Q75444765,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75444769,Q75444769,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75444779,Q75444779,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75444788,Q75444788,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75444794,Q75444794,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75444804,Q75444804,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438363,Q75438363,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438366,Q75438366,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438370,Q75438370,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75438373,Q75438373,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438376,Q75438376,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438379,Q75438379,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438383,Q75438383,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75438386,Q75438386,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438394,Q75438394,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438399,Q75438399,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75438408,Q75438408,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438412,Q75438412,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438417,Q75438417,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438422,Q75438422,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75438425,Q75438425,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438432,Q75438432,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438435,Q75438435,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438438,Q75438438,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438441,Q75438441,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438445,Q75438445,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438448,Q75438448,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438451,Q75438451,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438455,Q75438455,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438462,Q75438462,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438465,Q75438465,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75438469,Q75438469,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75438472,Q75438472,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438476,Q75438476,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438479,Q75438479,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438483,Q75438483,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438486,Q75438486,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438492,Q75438492,http://www.wikidata.org/entity/Q16610532
http://www.wikidata.org/entity/Q75438497,Q75438497,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438500,Q75438500,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438504,Q75438504,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438508,Q75438508,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438511,Q75438511,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438518,Q75438518,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438529,Q75438529,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438533,Q75438533,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438538,Q75438538,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438542,Q75438542,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438548,Q75438548,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75438552,Q75438552,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438555,Q75438555,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438558,Q75438558,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438562,Q75438562,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438566,Q75438566,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438570,Q75438570,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438573,Q75438573,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438581,Q75438581,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438590,Q75438590,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438594,Q75438594,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438597,Q75438597,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438605,Q75438605,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438608,Q75438608,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438623,Q75438623,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438626,Q75438626,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438634,Q75438634,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438649,Q75438649,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438654,Q75438654,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438665,Q75438665,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438675,Q75438675,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438678,Q75438678,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438681,Q75438681,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438685,Q75438685,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438688,Q75438688,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438693,Q75438693,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438696,Q75438696,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438700,Q75438700,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438712,Q75438712,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438719,Q75438719,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438726,Q75438726,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438735,Q75438735,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438738,Q75438738,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75438750,Q75438750,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438757,Q75438757,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438780,Q75438780,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438791,Q75438791,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438805,Q75438805,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438826,Q75438826,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75438831,Q75438831,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438836,Q75438836,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438841,Q75438841,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438849,Q75438849,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438853,Q75438853,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438858,Q75438858,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438861,Q75438861,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438864,Q75438864,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75438867,Q75438867,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438871,Q75438871,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438874,Q75438874,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438880,Q75438880,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75438887,Q75438887,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438899,Q75438899,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75438905,Q75438905,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75438909,Q75438909,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438915,Q75438915,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75438919,Q75438919,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75438922,Q75438922,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75441827,Q75441827,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75441830,Q75441830,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75441833,Q75441833,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441844,Q75441844,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441848,Q75441848,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441852,Q75441852,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75441856,Q75441856,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441861,Q75441861,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441872,Q75441872,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441883,Q75441883,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441887,Q75441887,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441895,Q75441895,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441898,Q75441898,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75441902,Q75441902,http://www.wikidata.org/entity/Q16610532
http://www.wikidata.org/entity/Q75441906,Q75441906,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441910,Q75441910,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75441914,Q75441914,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75441918,Q75441918,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441921,Q75441921,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441931,Q75441931,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441944,Q75441944,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441950,Q75441950,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441953,Q75441953,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441956,Q75441956,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75441960,Q75441960,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441963,Q75441963,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75441967,Q75441967,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441978,Q75441978,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75441984,Q75441984,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75441994,Q75441994,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75442000,Q75442000,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75442004,Q75442004,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75442010,Q75442010,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442014,Q75442014,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442020,Q75442020,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442024,Q75442024,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75442032,Q75442032,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75442035,Q75442035,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75442039,Q75442039,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442043,Q75442043,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75442047,Q75442047,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75442053,Q75442053,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442056,Q75442056,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75442063,Q75442063,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75442067,Q75442067,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442081,Q75442081,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75442086,Q75442086,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75442101,Q75442101,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75442104,Q75442104,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442109,Q75442109,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75442112,Q75442112,http://www.wikidata.org/entity/Q818603
